URL,page_type,cluster,indexable,noindex,canonical,sitemap,title,meta_description,H1,H2s,word_count,meaningful_body_word_count,primary_topic,search_intent,image,image_alt,internal_inlinks,internal_outlinks,crawl_depth,duplicate_risk,page_value,content_grade,redirect_to
/marketplace/source-silk-for-trousers/,,,yes,no,/marketplace/source-silk-for-trousers/,yes,Source Silk for Trousers Fabric Notes for Apparel,"Search the FabStitch marketplace for silk trousers. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Trousers.",How to source silk for trousers,,227,187,source silk for trousers,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-silk-for-jackets/,,,yes,no,/marketplace/source-silk-for-jackets/,yes,Source Silk for Jackets Fabric Notes for Apparel,"Search the FabStitch marketplace for silk jackets. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Jackets.",How to source silk for jackets,,216,176,source silk for jackets,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-silk-for-coats/,,,yes,no,/marketplace/source-silk-for-coats/,yes,Source Silk for Coats Fabric Notes Fabric Notes,"Search the FabStitch marketplace for silk coats. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Coats relates to",How to source silk for coats,,221,181,source silk for coats,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-silk-for-suits/,,,yes,no,/marketplace/source-silk-for-suits/,yes,Source Silk for Suits Fabric Notes Fabric Notes,"Search the FabStitch marketplace for silk suits. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Suits relates to",How to source silk for suits,,226,186,source silk for suits,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-silk-for-blazers/,,,yes,no,/marketplace/source-silk-for-blazers/,yes,Source Silk for Blazers Fabric Notes for Apparel,"Search the FabStitch marketplace for silk blazers. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Blazers.",How to source silk for blazers,,223,183,source silk for blazers,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-silk-for-uniforms/,,,yes,no,/marketplace/source-silk-for-uniforms/,yes,Source Silk for Uniforms Fabric Notes for Apparel,"Search the FabStitch marketplace for silk uniforms. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Uniforms.",How to source silk for uniforms,,209,169,source silk for uniforms,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-silk-for-activewear/,,,yes,no,/marketplace/source-silk-for-activewear/,yes,Source Silk for Activewear Fabric Notes Use Notes,"Search the FabStitch marketplace for silk activewear. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Activewear.",How to source silk for activewear,,218,178,source silk for activewear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-silk-for-workwear/,,,yes,no,/marketplace/source-silk-for-workwear/,yes,Source Silk for Workwear Fabric Notes for Apparel,"Search the FabStitch marketplace for silk workwear. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Workwear.",How to source silk for workwear,,218,178,source silk for workwear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-silk-for-blouses/,,,yes,no,/marketplace/source-silk-for-blouses/,yes,Source Silk for Blouses Fabric Notes for Apparel,"Search the FabStitch marketplace for silk blouses. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Blouses.",How to source silk for blouses,,213,173,source silk for blouses,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-silk-for-skirts/,,,yes,no,/marketplace/source-silk-for-skirts/,yes,Source Silk for Skirts Fabric Notes Fabric Notes,"Search the FabStitch marketplace for silk skirts. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Skirts relates.",How to source silk for skirts,,230,190,source silk for skirts,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-silk-for-outerwear/,,,yes,no,/marketplace/source-silk-for-outerwear/,yes,Source Silk for Outerwear Fabric Notes Use Notes,"Search the FabStitch marketplace for silk outerwear. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Outerwear.",How to source silk for outerwear,,214,174,source silk for outerwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-silk-for-loungewear/,,,yes,no,/marketplace/source-silk-for-loungewear/,yes,Source Silk for Loungewear Fabric Notes Use Notes,"Search the FabStitch marketplace for silk loungewear. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Loungewear.",How to source silk for loungewear,,204,164,source silk for loungewear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-silk-for-knitwear/,,,yes,no,/marketplace/source-silk-for-knitwear/,yes,Source Silk for Knitwear Fabric Notes for Apparel,"Search the FabStitch marketplace for silk knitwear. Read construction before GSM, then inquire on one fabric URL. See how Source Silk for Knitwear.",How to source silk for knitwear,,208,168,source silk for knitwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-wool-for-shirts/,,,yes,no,/marketplace/source-wool-for-shirts/,yes,Source Wool for Shirts Fabric Notes Fabric Notes,"Search the FabStitch marketplace for wool shirts. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Shirts relates.",How to source wool for shirts,,233,193,source wool for shirts,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-wool-for-dresses/,,,yes,no,/marketplace/source-wool-for-dresses/,yes,Source Wool for Dresses Fabric Notes for Apparel,"Search the FabStitch marketplace for wool dresses. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Dresses.",How to source wool for dresses,,229,189,source wool for dresses,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-wool-for-trousers/,,,yes,no,/marketplace/source-wool-for-trousers/,yes,Source Wool for Trousers Fabric Notes for Apparel,"Search the FabStitch marketplace for wool trousers. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Trousers.",How to source wool for trousers,,237,197,source wool for trousers,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-wool-for-jackets/,,,yes,no,/marketplace/source-wool-for-jackets/,yes,Source Wool for Jackets Fabric Notes for Apparel,"Search the FabStitch marketplace for wool jackets. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Jackets.",How to source wool for jackets,,231,191,source wool for jackets,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-wool-for-coats/,,,yes,no,/marketplace/source-wool-for-coats/,yes,Source Wool for Coats Fabric Notes Fabric Notes,"Search the FabStitch marketplace for wool coats. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Coats relates to",How to source wool for coats,,213,173,source wool for coats,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-wool-for-suits/,,,yes,no,/marketplace/source-wool-for-suits/,yes,Source Wool for Suits Fabric Notes Fabric Notes,"Search the FabStitch marketplace for wool suits. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Suits relates to",How to source wool for suits,,214,174,source wool for suits,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-wool-for-blazers/,,,yes,no,/marketplace/source-wool-for-blazers/,yes,Source Wool for Blazers Fabric Notes for Apparel,"Search the FabStitch marketplace for wool blazers. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Blazers.",How to source wool for blazers,,223,183,source wool for blazers,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-wool-for-uniforms/,,,yes,no,/marketplace/source-wool-for-uniforms/,yes,Source Wool for Uniforms Fabric Notes for Apparel,"Search the FabStitch marketplace for wool uniforms. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Uniforms.",How to source wool for uniforms,,209,169,source wool for uniforms,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-wool-for-activewear/,,,yes,no,/marketplace/source-wool-for-activewear/,yes,Source Wool for Activewear Fabric Notes Use Notes,"Search the FabStitch marketplace for wool activewear. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Activewear.",How to source wool for activewear,,226,186,source wool for activewear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-wool-for-workwear/,,,yes,no,/marketplace/source-wool-for-workwear/,yes,Source Wool for Workwear Fabric Notes for Apparel,"Search the FabStitch marketplace for wool workwear. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Workwear.",How to source wool for workwear,,215,175,source wool for workwear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-wool-for-blouses/,,,yes,no,/marketplace/source-wool-for-blouses/,yes,Source Wool for Blouses Fabric Notes for Apparel,"Search the FabStitch marketplace for wool blouses. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Blouses.",How to source wool for blouses,,222,182,source wool for blouses,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-wool-for-skirts/,,,yes,no,/marketplace/source-wool-for-skirts/,yes,Source Wool for Skirts Fabric Notes Fabric Notes,"Search the FabStitch marketplace for wool skirts. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Skirts relates.",How to source wool for skirts,,225,185,source wool for skirts,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-wool-for-outerwear/,,,yes,no,/marketplace/source-wool-for-outerwear/,yes,Source Wool for Outerwear Fabric Notes Use Notes,"Search the FabStitch marketplace for wool outerwear. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Outerwear.",How to source wool for outerwear,,202,162,source wool for outerwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-wool-for-loungewear/,,,yes,no,/marketplace/source-wool-for-loungewear/,yes,Source Wool for Loungewear Fabric Notes Use Notes,"Search the FabStitch marketplace for wool loungewear. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Loungewear.",How to source wool for loungewear,,212,172,source wool for loungewear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-wool-for-knitwear/,,,yes,no,/marketplace/source-wool-for-knitwear/,yes,Source Wool for Knitwear Fabric Notes for Apparel,"Search the FabStitch marketplace for wool knitwear. Read construction before GSM, then inquire on one fabric URL. See how Source Wool for Knitwear.",How to source wool for knitwear,,218,178,source wool for knitwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-denim-for-shirts/,,,yes,no,/marketplace/source-denim-for-shirts/,yes,Source Denim for Shirts Fabric Notes for Apparel,"Search the FabStitch marketplace for denim shirts. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Shirts.",How to source denim for shirts,,229,189,source denim for shirts,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-denim-for-dresses/,,,yes,no,/marketplace/source-denim-for-dresses/,yes,Source Denim for Dresses Fabric Notes for Apparel,"Search the FabStitch marketplace for denim dresses. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Dresses.",How to source denim for dresses,,229,189,source denim for dresses,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-denim-for-trousers/,,,yes,no,/marketplace/source-denim-for-trousers/,yes,Source Denim for Trousers Fabric Notes Use Notes,"Search the FabStitch marketplace for denim trousers. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Trousers.",How to source denim for trousers,,231,191,source denim for trousers,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-denim-for-jackets/,,,yes,no,/marketplace/source-denim-for-jackets/,yes,Source Denim for Jackets Fabric Notes for Apparel,"Search the FabStitch marketplace for denim jackets. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Jackets.",How to source denim for jackets,,223,183,source denim for jackets,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-denim-for-coats/,,,yes,no,/marketplace/source-denim-for-coats/,yes,Source Denim for Coats Fabric Notes Fabric Notes,"Search the FabStitch marketplace for denim coats. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Coats relates.",How to source denim for coats,,222,182,source denim for coats,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-denim-for-suits/,,,yes,no,/marketplace/source-denim-for-suits/,yes,Source Denim for Suits Fabric Notes Fabric Notes,"Search the FabStitch marketplace for denim suits. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Suits relates.",How to source denim for suits,,216,176,source denim for suits,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-denim-for-blazers/,,,yes,no,/marketplace/source-denim-for-blazers/,yes,Source Denim for Blazers Fabric Notes for Apparel,"Search the FabStitch marketplace for denim blazers. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Blazers.",How to source denim for blazers,,231,191,source denim for blazers,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-denim-for-uniforms/,,,yes,no,/marketplace/source-denim-for-uniforms/,yes,Source Denim for Uniforms Fabric Notes Use Notes,"Search the FabStitch marketplace for denim uniforms. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Uniforms.",How to source denim for uniforms,,212,172,source denim for uniforms,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-denim-for-activewear/,,,yes,no,/marketplace/source-denim-for-activewear/,yes,Source Denim for Activewear Fabric Notes,"Search the FabStitch marketplace for denim activewear. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for.",How to source denim for activewear,,223,183,source denim for activewear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-denim-for-workwear/,,,yes,no,/marketplace/source-denim-for-workwear/,yes,Source Denim for Workwear Fabric Notes Use Notes,"Search the FabStitch marketplace for denim workwear. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Workwear.",How to source denim for workwear,,219,179,source denim for workwear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-denim-for-blouses/,,,yes,no,/marketplace/source-denim-for-blouses/,yes,Source Denim for Blouses Fabric Notes for Apparel,"Search the FabStitch marketplace for denim blouses. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Blouses.",How to source denim for blouses,,223,183,source denim for blouses,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-denim-for-skirts/,,,yes,no,/marketplace/source-denim-for-skirts/,yes,Source Denim for Skirts Fabric Notes for Apparel,"Search the FabStitch marketplace for denim skirts. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Skirts.",How to source denim for skirts,,229,189,source denim for skirts,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-denim-for-outerwear/,,,yes,no,/marketplace/source-denim-for-outerwear/,yes,Source Denim for Outerwear Fabric Notes Use Notes,"Search the FabStitch marketplace for denim outerwear. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Outerwear.",How to source denim for outerwear,,218,178,source denim for outerwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-denim-for-loungewear/,,,yes,no,/marketplace/source-denim-for-loungewear/,yes,Source Denim for Loungewear Fabric Notes,"Search the FabStitch marketplace for denim loungewear. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for.",How to source denim for loungewear,,211,171,source denim for loungewear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-denim-for-knitwear/,,,yes,no,/marketplace/source-denim-for-knitwear/,yes,Source Denim for Knitwear Fabric Notes Use Notes,"Search the FabStitch marketplace for denim knitwear. Read construction before GSM, then inquire on one fabric URL. See how Source Denim for Knitwear.",How to source denim for knitwear,,218,178,source denim for knitwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-polyester-for-shirts/,,,yes,no,/marketplace/source-polyester-for-shirts/,yes,Source Polyester for Shirts Fabric Notes,"Search the FabStitch marketplace for polyester shirts. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for shirts,,222,182,source polyester for shirts,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-polyester-for-dresses/,,,yes,no,/marketplace/source-polyester-for-dresses/,yes,Source Polyester for Dresses Fabric Notes,"Search the FabStitch marketplace for polyester dresses. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for dresses,,226,186,source polyester for dresses,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-polyester-for-trousers/,,,yes,no,/marketplace/source-polyester-for-trousers/,yes,Source Polyester for Trousers Fabric Notes,"Search the FabStitch marketplace for polyester trousers. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for trousers,,226,186,source polyester for trousers,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-polyester-for-jackets/,,,yes,no,/marketplace/source-polyester-for-jackets/,yes,Source Polyester for Jackets Fabric Notes,"Search the FabStitch marketplace for polyester jackets. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for jackets,,219,179,source polyester for jackets,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-polyester-for-coats/,,,yes,no,/marketplace/source-polyester-for-coats/,yes,Source Polyester for Coats Fabric Notes Use Notes,"Search the FabStitch marketplace for polyester coats. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for Coats.",How to source polyester for coats,,215,175,source polyester for coats,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-polyester-for-suits/,,,yes,no,/marketplace/source-polyester-for-suits/,yes,Source Polyester for Suits Fabric Notes Use Notes,"Search the FabStitch marketplace for polyester suits. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for Suits.",How to source polyester for suits,,209,169,source polyester for suits,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-polyester-for-blazers/,,,yes,no,/marketplace/source-polyester-for-blazers/,yes,Source Polyester for Blazers Fabric Notes,"Search the FabStitch marketplace for polyester blazers. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for blazers,,223,183,source polyester for blazers,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-polyester-for-uniforms/,,,yes,no,/marketplace/source-polyester-for-uniforms/,yes,Source Polyester for Uniforms Fabric Notes,"Search the FabStitch marketplace for polyester uniforms. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for uniforms,,206,166,source polyester for uniforms,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-polyester-for-activewear/,,,yes,no,/marketplace/source-polyester-for-activewear/,yes,Source Polyester for Activewear Fabric Notes,"Search the FabStitch marketplace for polyester activewear. Read construction before GSM, then inquire on one fabric URL.",How to source polyester for activewear,,220,180,source polyester for activewear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-polyester-for-workwear/,,,yes,no,/marketplace/source-polyester-for-workwear/,yes,Source Polyester for Workwear Fabric Notes,"Search the FabStitch marketplace for polyester workwear. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for workwear,,211,171,source polyester for workwear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-polyester-for-blouses/,,,yes,no,/marketplace/source-polyester-for-blouses/,yes,Source Polyester for Blouses Fabric Notes,"Search the FabStitch marketplace for polyester blouses. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for blouses,,217,177,source polyester for blouses,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-polyester-for-skirts/,,,yes,no,/marketplace/source-polyester-for-skirts/,yes,Source Polyester for Skirts Fabric Notes,"Search the FabStitch marketplace for polyester skirts. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for skirts,,219,179,source polyester for skirts,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-polyester-for-outerwear/,,,yes,no,/marketplace/source-polyester-for-outerwear/,yes,Source Polyester for Outerwear Fabric Notes,"Search the FabStitch marketplace for polyester outerwear. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for outerwear,,214,174,source polyester for outerwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-polyester-for-loungewear/,,,yes,no,/marketplace/source-polyester-for-loungewear/,yes,Source Polyester for Loungewear Fabric Notes,"Search the FabStitch marketplace for polyester loungewear. Read construction before GSM, then inquire on one fabric URL.",How to source polyester for loungewear,,211,171,source polyester for loungewear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-polyester-for-knitwear/,,,yes,no,/marketplace/source-polyester-for-knitwear/,yes,Source Polyester for Knitwear Fabric Notes,"Search the FabStitch marketplace for polyester knitwear. Read construction before GSM, then inquire on one fabric URL. See how Source Polyester for.",How to source polyester for knitwear,,206,166,source polyester for knitwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-viscose-for-shirts/,,,yes,no,/marketplace/source-viscose-for-shirts/,yes,Source Viscose for Shirts Fabric Notes Use Notes,"Search the FabStitch marketplace for viscose shirts. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for Shirts.",How to source viscose for shirts,,228,188,source viscose for shirts,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-viscose-for-dresses/,,,yes,no,/marketplace/source-viscose-for-dresses/,yes,Source Viscose for Dresses Fabric Notes Use Notes,"Search the FabStitch marketplace for viscose dresses. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for Dresses.",How to source viscose for dresses,,218,178,source viscose for dresses,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-viscose-for-trousers/,,,yes,no,/marketplace/source-viscose-for-trousers/,yes,Source Viscose for Trousers Fabric Notes,"Search the FabStitch marketplace for viscose trousers. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for.",How to source viscose for trousers,,214,174,source viscose for trousers,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-viscose-for-jackets/,,,yes,no,/marketplace/source-viscose-for-jackets/,yes,Source Viscose for Jackets Fabric Notes Use Notes,"Search the FabStitch marketplace for viscose jackets. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for Jackets.",How to source viscose for jackets,,215,175,source viscose for jackets,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-viscose-for-coats/,,,yes,no,/marketplace/source-viscose-for-coats/,yes,Source Viscose for Coats Fabric Notes for Apparel,"Search the FabStitch marketplace for viscose coats. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for Coats.",How to source viscose for coats,,218,178,source viscose for coats,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-viscose-for-suits/,,,yes,no,/marketplace/source-viscose-for-suits/,yes,Source Viscose for Suits Fabric Notes for Apparel,"Search the FabStitch marketplace for viscose suits. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for Suits.",How to source viscose for suits,,211,171,source viscose for suits,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-viscose-for-blazers/,,,yes,no,/marketplace/source-viscose-for-blazers/,yes,Source Viscose for Blazers Fabric Notes Use Notes,"Search the FabStitch marketplace for viscose blazers. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for Blazers.",How to source viscose for blazers,,219,179,source viscose for blazers,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-viscose-for-uniforms/,,,yes,no,/marketplace/source-viscose-for-uniforms/,yes,Source Viscose for Uniforms Fabric Notes,"Search the FabStitch marketplace for viscose uniforms. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for.",How to source viscose for uniforms,,214,174,source viscose for uniforms,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-viscose-for-activewear/,,,yes,no,/marketplace/source-viscose-for-activewear/,yes,Source Viscose for Activewear Fabric Notes,"Search the FabStitch marketplace for viscose activewear. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for.",How to source viscose for activewear,,210,170,source viscose for activewear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-viscose-for-workwear/,,,yes,no,/marketplace/source-viscose-for-workwear/,yes,Source Viscose for Workwear Fabric Notes,"Search the FabStitch marketplace for viscose workwear. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for.",How to source viscose for workwear,,209,169,source viscose for workwear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-viscose-for-blouses/,,,yes,no,/marketplace/source-viscose-for-blouses/,yes,Source Viscose for Blouses Fabric Notes Use Notes,"Search the FabStitch marketplace for viscose blouses. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for Blouses.",How to source viscose for blouses,,224,184,source viscose for blouses,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-viscose-for-skirts/,,,yes,no,/marketplace/source-viscose-for-skirts/,yes,Source Viscose for Skirts Fabric Notes Use Notes,"Search the FabStitch marketplace for viscose skirts. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for Skirts.",How to source viscose for skirts,,217,177,source viscose for skirts,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-viscose-for-outerwear/,,,yes,no,/marketplace/source-viscose-for-outerwear/,yes,Source Viscose for Outerwear Fabric Notes,"Search the FabStitch marketplace for viscose outerwear. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for.",How to source viscose for outerwear,,211,171,source viscose for outerwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-viscose-for-loungewear/,,,yes,no,/marketplace/source-viscose-for-loungewear/,yes,Source Viscose for Loungewear Fabric Notes,"Search the FabStitch marketplace for viscose loungewear. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for.",How to source viscose for loungewear,,213,173,source viscose for loungewear,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-viscose-for-knitwear/,,,yes,no,/marketplace/source-viscose-for-knitwear/,yes,Source Viscose for Knitwear Fabric Notes,"Search the FabStitch marketplace for viscose knitwear. Read construction before GSM, then inquire on one fabric URL. See how Source Viscose for.",How to source viscose for knitwear,,212,172,source viscose for knitwear,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-rayon-for-shirts/,,,yes,no,/marketplace/source-rayon-for-shirts/,yes,Source Rayon for Shirts Fabric Notes for Apparel,"Search the FabStitch marketplace for rayon shirts. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Shirts.",How to source rayon for shirts,,221,181,source rayon for shirts,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-rayon-for-dresses/,,,yes,no,/marketplace/source-rayon-for-dresses/,yes,Source Rayon for Dresses Fabric Notes for Apparel,"Search the FabStitch marketplace for rayon dresses. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Dresses.",How to source rayon for dresses,,227,187,source rayon for dresses,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-rayon-for-trousers/,,,yes,no,/marketplace/source-rayon-for-trousers/,yes,Source Rayon for Trousers Fabric Notes Use Notes,"Search the FabStitch marketplace for rayon trousers. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Trousers.",How to source rayon for trousers,,228,188,source rayon for trousers,commercial_investigation,,,,7,,,supporting,C,
/marketplace/source-rayon-for-jackets/,,,yes,no,/marketplace/source-rayon-for-jackets/,yes,Source Rayon for Jackets Fabric Notes for Apparel,"Search the FabStitch marketplace for rayon jackets. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Jackets.",How to source rayon for jackets,,221,181,source rayon for jackets,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-rayon-for-coats/,,,yes,no,/marketplace/source-rayon-for-coats/,yes,Source Rayon for Coats Fabric Notes Fabric Notes,"Search the FabStitch marketplace for rayon coats. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Coats relates.",How to source rayon for coats,,220,180,source rayon for coats,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-rayon-for-suits/,,,yes,no,/marketplace/source-rayon-for-suits/,yes,Source Rayon for Suits Fabric Notes Fabric Notes,"Search the FabStitch marketplace for rayon suits. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Suits relates.",How to source rayon for suits,,210,170,source rayon for suits,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-rayon-for-blazers/,,,yes,no,/marketplace/source-rayon-for-blazers/,yes,Source Rayon for Blazers Fabric Notes for Apparel,"Search the FabStitch marketplace for rayon blazers. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Blazers.",How to source rayon for blazers,,221,181,source rayon for blazers,commercial_investigation,,,,6,,,supporting,C,
/marketplace/source-rayon-for-uniforms/,,,yes,no,/marketplace/source-rayon-for-uniforms/,yes,Source Rayon for Uniforms Fabric Notes Use Notes,"Search the FabStitch marketplace for rayon uniforms. Read construction before GSM, then inquire on one fabric URL. See how Source Rayon for Uniforms.",How to source rayon for uniforms,,211,171,source rayon for uniforms,commercial_investigation,,,,6,,,supporting,C,
