url,page_type,canonical,indexable,primary_keyword,secondary_keywords,search_intent,keyword_group,h1,h2s,title,meta_description,content_depth,unique_content,duplicate_risk,question_answer_quality,image,image_relevance,image_alt,internal_links,schema,recommended_action
/discover/knit-french-terry-fabric/,semantic_landing,/discover/knit-french-terry-fabric/,yes,knit french terry fabric,french terry knit fabric,informational,fabric_type,Knit French terry Fabric,"Knit is the decision, not the fibre name | How french terry behaves in that build | Confirm this french terry knit on the fabric page",Knit French terry Fabric Sourcing Notes,"knit french terry is a construction decision. Learn knit french terry fabric, then compare real FabStitch fabrics. See how Knit French terry Fabric.",developed,distinct role,low,not_a_question_page,/media/fabrics/french-terry-stretch-primary.webp,catalog_or_topic_image,Stretch French terry with a looped knit back,/marketplace/ /fabrics/ /collections/ /fabric-sourcing/ /guides/ /collections/knitwear/ /discover/french-terry-fabric/ /guides/woven-vs-knit-fabrics/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/woven-lyocell-fabric/,semantic_landing,/discover/woven-lyocell-fabric/,yes,woven lyocell fabric,lyocell woven fabric,informational,fabric_type,Woven Lyocell Fabric,"Woven is the decision, not the fibre name | How lyocell behaves in that build | Confirm this lyocell woven on the fabric page",Woven Lyocell Fabric Sourcing Notes,"woven lyocell is a construction decision. Learn woven lyocell fabric, then compare real FabStitch fabrics. See how Woven Lyocell Fabric relates to.",developed,distinct role,low,not_a_question_page,/media/fabrics/tencel-shirting-primary.webp,catalog_or_topic_image,Tencel shirting cloth with a fine woven surface,/marketplace/ /fabrics/ /collections/ /fabric-sourcing/ /guides/ /discover/lyocell-fabric/ /guides/woven-vs-knit-fabrics/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/knit-lyocell-fabric/,semantic_landing,/discover/knit-lyocell-fabric/,yes,knit lyocell fabric,lyocell knit fabric,informational,fabric_type,Knit Lyocell Fabric,"Knit is the decision, not the fibre name | How lyocell behaves in that build | Confirm this lyocell knit on the fabric page",Knit Lyocell Fabric Sourcing Notes,"knit lyocell is a construction decision. Learn knit lyocell fabric, then compare real FabStitch fabrics. See how Knit Lyocell Fabric relates to.",developed,distinct role,low,not_a_question_page,/media/fabrics/tencel-shirting-primary.webp,catalog_or_topic_image,Tencel shirting cloth with a fine woven surface,/marketplace/ /fabrics/ /collections/ /fabric-sourcing/ /guides/ /discover/lyocell-fabric/ /guides/woven-vs-knit-fabrics/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/what-fabric-gsm-means/,semantic_landing,/discover/what-fabric-gsm-means/,yes,fabric GSM,glossary; FabStitch,informational,specification,What fabric GSM means for a garment brief,What fabric GSM means for a garment brief | Why fabric GSM changes the brief | Using fabric GSM on a real cloth | What to avoid with fabric GSM,What Fabric GSM Means Sourcing Notes,"GSM is grams per square metre. Learn how fabric weight changes drape, opacity and suitability before you shortlist cloth on FabStitch.",developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/guides/fabric-weight-and-gsm/ /fabrics/ /marketplace/ /collections/cotton/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/fabric-width-for-cutting/,semantic_landing,/discover/fabric-width-for-cutting/,yes,fabric width,glossary; FabStitch,informational,fabric_type,How fabric width affects cutting and yield,How fabric width affects cutting and yield | Why fabric width changes the brief | Using fabric width on a real cloth | What to avoid with fabric width,Fabric Width for Cutting Sourcing Notes,Fabric width changes marker yield and seam planning. See how buyers should read width before estimating cloth for a make.,developed,distinct role,low,not_a_question_page,/media/fabrics/european-flax-linen-primary.webp,catalog_or_topic_image,European flax linen with a natural irregular plain weave,/guides/ /fabrics/ /marketplace/ /fabric-sourcing/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/thread-count-versus-construction/,semantic_landing,/discover/thread-count-versus-construction/,yes,thread count,glossary; FabStitch,informational,specification,Why thread count is not a quality score,Why thread count is not a quality score | Why thread count changes the brief | Using thread count on a real cloth | What to avoid with thread count,Thread Count Versus Construction Sourcing Notes,Thread count describes yarn density in a weave. Learn when it helps a buyer and when construction and GSM matter more. See how Thread Count Versus.,developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/guides/ /collections/cotton/ /fabrics/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/what-a-weave-changes/,semantic_landing,/discover/what-a-weave-changes/,yes,fabric weave,glossary; FabStitch,informational,fabric_type,What a weave changes in woven cloth,What a weave changes in woven cloth | Why fabric weave changes the brief | Using fabric weave on a real cloth | What to avoid with fabric weave,What a Weave Changes Sourcing Notes,"Plain, twill and satin weaves change drape, strength and surface. Learn how to read weave before choosing a woven fabric.",developed,distinct role,low,not_a_question_page,/media/fabrics/lightweight-denim-primary.webp,catalog_or_topic_image,Lightweight blue cotton denim with a fine diagonal twill,/guides/woven-vs-knit-fabrics/ /collections/denim/ /fabrics/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/how-knit-fabric-is-built/,semantic_landing,/discover/how-knit-fabric-is-built/,yes,knit fabric,glossary; FabStitch,informational,fabric_type,How knit fabric is built,How knit fabric is built | Why knit fabric changes the brief | Using knit fabric on a real cloth | What to avoid with knit fabric,How Knit Fabric Is Built Sourcing Notes,"Knits are looped yarns, not woven grids. See how that structure changes stretch, recovery and when a knit belongs in a brief.",developed,shares structure or a parent fact with siblings,shared_primary_topic,not_a_question_page,/media/hero-navy-jersey.jpg,catalog_or_topic_image,"Navy jersey knit fabric with a close, even surface",/guides/woven-vs-knit-fabrics/ /fabrics/ /marketplace/ /collections/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep both only if the intent differs. Do not add a third page.
/discover/understanding-fabric-drape/,semantic_landing,/discover/understanding-fabric-drape/,yes,fabric drape,glossary; FabStitch,informational,fabric_type,Understanding fabric drape,Understanding fabric drape | Why fabric drape changes the brief | Using fabric drape on a real cloth | What to avoid with fabric drape,Understanding Fabric Drape Sourcing Notes,Drape is how cloth falls from a fold or a body. Learn how to judge it without confusing it with weight or softness. See how Understanding Fabric Drape.,developed,distinct role,low,not_a_question_page,/media/fabrics/silk-chiffon-primary.webp,catalog_or_topic_image,Deep burgundy transparent silk chiffon in fluid folds,/fabrics/ /collections/silk-sheer/ /guides/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/what-hand-feel-describes/,semantic_landing,/discover/what-hand-feel-describes/,yes,fabric hand feel,glossary; FabStitch,informational,fabric_type,What hand feel describes,What hand feel describes | Why fabric hand feel changes the brief | Using fabric hand feel on a real cloth | What to avoid with fabric hand feel,What Hand Feel Describes Sourcing Notes,Hand feel is the tactile impression of cloth. Learn which words are useful in a brief and which ones are too vague to source against.,developed,distinct role,low,not_a_question_page,/media/fabrics/european-flax-linen-primary.webp,catalog_or_topic_image,European flax linen with a natural irregular plain weave,/fabrics/ /guides/ /marketplace/ /collections/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/fabric-opacity-for-garments/,semantic_landing,/discover/fabric-opacity-for-garments/,yes,fabric opacity,glossary; FabStitch,informational,fabric_type,How to judge fabric opacity,How to judge fabric opacity | Why fabric opacity changes the brief | Using fabric opacity on a real cloth | What to avoid with fabric opacity,Fabric Opacity for Garments Sourcing Notes,"Opacity decides whether a cloth covers or reads as sheer. Learn how colour, layers and construction change that judgement.",developed,distinct role,low,not_a_question_page,/media/fabrics/silk-chiffon-primary.webp,catalog_or_topic_image,Deep burgundy transparent silk chiffon in fluid folds,/collections/silk-sheer/ /fabrics/ /fabrics/best-for/dresses/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/fabric-stretch-and-recovery/,semantic_landing,/discover/fabric-stretch-and-recovery/,yes,fabric stretch,glossary; FabStitch,informational,performance,Fabric stretch and recovery,Fabric stretch and recovery | Why fabric stretch changes the brief | Using fabric stretch on a real cloth | What to avoid with fabric stretch,Fabric Stretch and Recovery Sourcing Notes,Stretch is how far cloth gives. Recovery is whether it returns. Learn why both belong in an activewear or comfort brief.,developed,distinct role,low,not_a_question_page,/media/hero-navy-jersey.jpg,catalog_or_topic_image,"Navy jersey knit fabric with a close, even surface",/guides/woven-vs-knit-fabrics/ /fabrics/ /marketplace/ /collections/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/reading-fiber-content/,semantic_landing,/discover/reading-fiber-content/,yes,fiber content,glossary; FabStitch,informational,fabric_type,How to read fiber content,How to read fiber content | Why fiber content changes the brief | Using fiber content on a real cloth | What to avoid with fiber content,Reading Fiber Content Sourcing Notes,Fiber content lists what a cloth is made from. Learn how to use composition on FabStitch without guessing missing percentages.,developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/fabrics/ /marketplace/ /guides/ /fabric-sourcing/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/what-a-fabric-finish-does/,semantic_landing,/discover/what-a-fabric-finish-does/,yes,fabric finish,glossary; FabStitch,informational,fabric_type,What a fabric finish does,What a fabric finish does | Why fabric finish changes the brief | Using fabric finish on a real cloth | What to avoid with fabric finish,What a Fabric Finish Does Sourcing Notes,A finish is a treatment after the cloth is built. Learn which finish claims to trust and which ones need the page to say so.,developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/fabrics/ /guides/ /marketplace/ /collections/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/fabric-shrinkage-before-bulk/,semantic_landing,/discover/fabric-shrinkage-before-bulk/,yes,fabric shrinkage,glossary; FabStitch,informational,fabric_type,Thinking about fabric shrinkage before bulk,Thinking about fabric shrinkage before bulk | Why fabric shrinkage changes the brief | Using fabric shrinkage on a real cloth | What to avoid with fabric shrinkage,Fabric Shrinkage Before Bulk Sourcing Notes,Shrinkage changes fit after a first wash or steam. Learn what buyers can check on FabStitch and what they should ask before bulk.,developed,distinct role,low,not_a_question_page,/media/fabrics/european-flax-linen-primary.webp,catalog_or_topic_image,European flax linen with a natural irregular plain weave,/fabric-sourcing/ /guides/ /fabrics/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/b2b-fabric-sourcing-on-fabstitch/,semantic_landing,/discover/b2b-fabric-sourcing-on-fabstitch/,yes,B2B fabric sourcing,sourcing; FabStitch,commercial,fabric_type,B2B fabric sourcing on FabStitch,B2B fabric sourcing on FabStitch | Why B2B fabric sourcing changes the brief | Using B2B fabric sourcing on a real cloth | What to avoid with B2B fabric sourcing,B2B Fabric Sourcing on FabStitch Sourcing Notes,"FabStitch helps businesses discover fabrics by material, use and spec, then inquire. See what the storefront actually supports.",developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/fabric-sourcing/ /wholesale-fabric/ /marketplace/ /fabrics/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/wholesale-fabric-sourcing-basics/,semantic_landing,/discover/wholesale-fabric-sourcing-basics/,yes,wholesale fabric sourcing,sourcing; FabStitch,commercial,wholesale_commercial,Wholesale fabric sourcing basics,Wholesale fabric sourcing basics | Why wholesale fabric sourcing changes the brief | Using wholesale fabric sourcing on a real cloth | What to avoid with wholesale fabric sourcing,Wholesale Fabric Sourcing Basics Sourcing Notes,"Wholesale sourcing starts with spec, quantity and a comparable shortlist. See how that maps to FabStitch collections and inquiries.",developed,distinct role,low,not_a_question_page,/media/fabrics/lightweight-denim-primary.webp,catalog_or_topic_image,Lightweight blue cotton denim with a fine diagonal twill,/wholesale-fabric/ /fabric-sourcing/ /marketplace/ /collections/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/sourcing-fabric-for-clothing-brands/,semantic_landing,/discover/sourcing-fabric-for-clothing-brands/,yes,fabric for clothing brands,sourcing; FabStitch,commercial,application,Sourcing fabric for clothing brands,Sourcing fabric for clothing brands | Why fabric for clothing brands changes the brief | Using fabric for clothing brands on a real cloth | What to avoid with fabric for clothing brands,Sourcing Fabric for Clothing Brands Fabric Notes,"Clothing brands can shortlist FabStitch fabrics by collection, use and spec before they inquire. Here is a practical path.",developed,distinct role,low,not_a_question_page,/media/fabrics/european-flax-linen-primary.webp,catalog_or_topic_image,European flax linen with a natural irregular plain weave,/collections/ /fabrics/best-for/shirts/ /fabrics/best-for/dresses/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/sourcing-fabric-for-manufacturers/,semantic_landing,/discover/sourcing-fabric-for-manufacturers/,yes,fabric for manufacturers,sourcing; FabStitch,commercial,manufacturer,Sourcing fabric for manufacturers,Sourcing fabric for manufacturers | Why fabric for manufacturers changes the brief | Using fabric for manufacturers on a real cloth | What to avoid with fabric for manufacturers,Sourcing Fabric for Manufacturers Sourcing Notes,Manufacturers need repeatable specs more than inspiration. See how to use FabStitch fabric pages before a production inquiry.,developed,distinct role,low,not_a_question_page,/media/fabrics/lightweight-denim-primary.webp,catalog_or_topic_image,Lightweight blue cotton denim with a fine diagonal twill,/fabric-sourcing/ /fabrics/ /marketplace/ /guides/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/fabric-sourcing-workflow/,semantic_landing,/discover/fabric-sourcing-workflow/,yes,fabric sourcing workflow,sourcing; FabStitch,commercial,fabric_type,A practical fabric sourcing workflow,A practical fabric sourcing workflow | Why fabric sourcing workflow changes the brief | Using fabric sourcing workflow on a real cloth | What to avoid with fabric sourcing workflow,A Fabric Sourcing Workflow Sourcing Notes,Move from garment need to a FabStitch shortlist and inquiry without skipping spec. This is the workflow the storefront supports.,developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/fabric-sourcing/ /how-it-works/ /marketplace/ /guides/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/evaluating-fabric-before-bulk/,semantic_landing,/discover/evaluating-fabric-before-bulk/,yes,evaluate fabric before bulk,sourcing; FabStitch,commercial,wholesale_commercial,Evaluating fabric before a bulk inquiry,Evaluating fabric before a bulk inquiry | Why evaluate fabric before bulk changes the brief | Using evaluate fabric before bulk on a real cloth | What to avoid with evaluate fabric before bulk,Evaluating Fabric Before Bulk Sourcing Notes,"Before you inquire for bulk, check composition, construction, weight and use. Here is a factual checklist using FabStitch pages.",developed,distinct role,low,not_a_question_page,/media/fabrics/european-flax-linen-primary.webp,catalog_or_topic_image,European flax linen with a natural irregular plain weave,/wholesale-fabric/ /fabrics/ /guides/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/preparing-a-fabric-inquiry/,semantic_landing,/discover/preparing-a-fabric-inquiry/,yes,fabric inquiry,sourcing; FabStitch,commercial,fabric_type,Preparing a fabric inquiry,Preparing a fabric inquiry | Why fabric inquiry changes the brief | Using fabric inquiry on a real cloth | What to avoid with fabric inquiry,Preparing a Fabric Inquiry Sourcing Notes,"A useful FabStitch inquiry names the fabric, the quantity and the end use. See which details help and which claims to leave out.",developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/how-it-works/ /fabric-sourcing/ /marketplace/ /fabrics/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/fabric-specifications-for-production/,semantic_landing,/discover/fabric-specifications-for-production/,yes,fabric specifications,sourcing; FabStitch,commercial,fabric_type,Fabric specifications that matter in production,Fabric specifications that matter in production | Why fabric specifications changes the brief | Using fabric specifications on a real cloth | What to avoid with fabric specifications,Fabric Specifications for Production for Apparel,"Production specs are composition, construction, weight and width. Learn how to collect them from FabStitch without inventing the rest.",developed,distinct role,low,not_a_question_page,/media/fabrics/lightweight-denim-primary.webp,catalog_or_topic_image,Lightweight blue cotton denim with a fine diagonal twill,/fabrics/ /guides/fabric-weight-and-gsm/ /marketplace/ /fabric-sourcing/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/how-to-choose-fabric-weight/,semantic_landing,/discover/how-to-choose-fabric-weight/,yes,choose fabric weight,selection; FabStitch,informational,fabric_type,How to choose fabric weight,How to choose fabric weight | Why choose fabric weight changes the brief | Using choose fabric weight on a real cloth | What to avoid with choose fabric weight,How to Choose Fabric Weight Sourcing Notes,"Choose fabric weight from the garment and the construction, not from a single GSM slogan. A practical FabStitch approach.",developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/guides/fabric-weight-and-gsm/ /discover/what-fabric-gsm-means/ /fabrics/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/how-gsm-affects-clothing/,semantic_landing,/discover/how-gsm-affects-clothing/,yes,GSM and clothing,selection; FabStitch,informational,specification,How GSM affects clothing,How GSM affects clothing | Why GSM and clothing changes the brief | Using GSM and clothing on a real cloth | What to avoid with GSM and clothing,How GSM Affects Clothing Sourcing Notes,"GSM changes cover, drape and season more than it changes prestige. See how clothing categories use weight differently. See how How GSM Affects Clothing",developed,distinct role,low,not_a_question_page,/media/fabrics/european-flax-linen-primary.webp,catalog_or_topic_image,European flax linen with a natural irregular plain weave,/guides/fabric-weight-and-gsm/ /fabrics/best-for/shirts/ /fabrics/best-for/dresses/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/how-to-compare-two-fabrics/,semantic_landing,/discover/how-to-compare-two-fabrics/,yes,compare fabrics,selection; FabStitch,informational,fabric_type,How to compare two fabrics,How to compare two fabrics | Why compare fabrics changes the brief | Using compare fabrics on a real cloth | What to avoid with compare fabrics,How to Compare Two Fabrics Sourcing Notes,"Compare two fabrics on fibre, construction, weight and use. Skip universal winners. Here is a side-by-side method for FabStitch pages.",developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/guides/ /fabrics/ /marketplace/ /collections/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/how-to-evaluate-fabric-quality/,semantic_landing,/discover/how-to-evaluate-fabric-quality/,yes,fabric quality,selection; FabStitch,informational,fabric_type,How to evaluate fabric quality,How to evaluate fabric quality | Why fabric quality changes the brief | Using fabric quality on a real cloth | What to avoid with fabric quality,How to Evaluate Fabric Quality Sourcing Notes,"Quality is fitness for the brief: even construction, honest composition and a hand that matches the garment. No invented scores.",developed,shares structure or a parent fact with siblings,shared_primary_topic,not_a_question_page,/media/fabrics/silk-chiffon-primary.webp,catalog_or_topic_image,Deep burgundy transparent silk chiffon in fluid folds,/guides/ /fabrics/ /marketplace/ /fabric-sourcing/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep both only if the intent differs. Do not add a third page.
/discover/lightweight-versus-heavyweight-cloth/,semantic_landing,/discover/lightweight-versus-heavyweight-cloth/,yes,lightweight vs heavyweight fabric,selection; FabStitch,informational,informational,Lightweight versus heavyweight cloth,Lightweight versus heavyweight cloth | Why lightweight vs heavyweight fabric changes the brief | Using lightweight vs heavyweight fabric on a real cloth | What to avoid with lightweight vs heavyweight fabric,Lightweight Versus Heavyweight Cloth for Apparel,Lightweight and heavyweight are relative labels. Learn how to use them inside one construction instead of across the whole catalog.,developed,distinct role,low,not_a_question_page,/media/fabrics/european-flax-linen-primary.webp,catalog_or_topic_image,European flax linen with a natural irregular plain weave,/guides/fabric-weight-and-gsm/ /discover/what-fabric-gsm-means/ /fabrics/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/woven-versus-knit-selection/,semantic_landing,/discover/woven-versus-knit-selection/,yes,woven vs knit selection,selection; FabStitch,informational,informational,Choosing between woven and knit,Choosing between woven and knit | Why woven vs knit selection changes the brief | Using woven vs knit selection on a real cloth | What to avoid with woven vs knit selection,Woven Versus Knit Selection Sourcing Notes,Choose woven or knit from the pattern's need for stability or stretch. This selection note sits beside the woven versus knit guide.,developed,distinct role,low,not_a_question_page,/media/hero-navy-jersey.jpg,catalog_or_topic_image,"Navy jersey knit fabric with a close, even surface",/guides/woven-vs-knit-fabrics/ /fabrics/ /marketplace/ /collections/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/estimating-fabric-for-a-make/,semantic_landing,/discover/estimating-fabric-for-a-make/,yes,estimate fabric quantity,selection; FabStitch,informational,fabric_type,Estimating fabric for a make,Estimating fabric for a make | Why estimate fabric quantity changes the brief | Using estimate fabric quantity on a real cloth | What to avoid with estimate fabric quantity,Estimating Fabric for a Make Sourcing Notes,"Estimate cloth from pattern size, width and waste, not from a universal metre count. How to keep that estimate honest. See how Estimating Fabric for a.",developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/discover/fabric-width-for-cutting/ /fabric-sourcing/ /fabrics/ /how-it-works/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/choosing-fabric-for-manufacturing/,semantic_landing,/discover/choosing-fabric-for-manufacturing/,yes,fabric for manufacturing,selection; FabStitch,informational,application,Choosing fabric for manufacturing,Choosing fabric for manufacturing | Why fabric for manufacturing changes the brief | Using fabric for manufacturing on a real cloth | What to avoid with fabric for manufacturing,Choosing Fabric for Manufacturing Sourcing Notes,Manufacturing choices favour repeatable construction and a spec you can re-order. See how to narrow FabStitch options. See how Choosing Fabric for.,developed,distinct role,low,not_a_question_page,/media/fabrics/lightweight-denim-primary.webp,catalog_or_topic_image,Lightweight blue cotton denim with a fine diagonal twill,/discover/sourcing-fabric-for-manufacturers/ /fabric-sourcing/ /fabrics/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/why-businesses-use-fabstitch/,semantic_landing,/discover/why-businesses-use-fabstitch/,yes,why FabStitch,brand; FabStitch,commercial,fabric_type,Why businesses use FabStitch for fabric discovery,Why businesses use FabStitch for fabric discovery | Why why FabStitch changes the brief | Using why FabStitch on a real cloth | What to avoid with why FabStitch,Why Businesses Use FabStitch Sourcing Notes,"Businesses use FabStitch to browse documented fabrics, compare uses and start an inquiry. No unsupported superlatives. See how Why Businesses Use.",developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/ /marketplace/ /fabric-sourcing/ /how-it-works/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/what-fabstitch-helps-you-discover/,semantic_landing,/discover/what-fabstitch-helps-you-discover/,yes,FabStitch fabric discovery,brand; FabStitch,commercial,fabric_type,What FabStitch helps buyers discover,What FabStitch helps buyers discover | Why FabStitch fabric discovery changes the brief | Using FabStitch fabric discovery on a real cloth | What to avoid with FabStitch fabric discovery,What FabStitch Helps You Discover Sourcing Notes,"FabStitch helps buyers discover fabrics by material, construction, use and collection. See the public paths that already exist.",developed,distinct role,low,not_a_question_page,/media/fabrics/european-flax-linen-primary.webp,catalog_or_topic_image,European flax linen with a natural irregular plain weave,/collections/ /fabrics/best-for/ /guides/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/using-fabstitch-for-production-research/,semantic_landing,/discover/using-fabstitch-for-production-research/,yes,FabStitch production research,brand; FabStitch,commercial,fabric_type,Using FabStitch to research fabrics for production,Using FabStitch to research fabrics for production | Why FabStitch production research changes the brief | Using FabStitch production research on a real cloth | What to avoid with FabStitch production research,Using FabStitch for Production Research Use Notes,"Use FabStitch to research production options from published specs, then inquire. A factual description of the storefront.",developed,distinct role,low,not_a_question_page,/media/fabrics/lightweight-denim-primary.webp,catalog_or_topic_image,Lightweight blue cotton denim with a fine diagonal twill,/discover/fabric-specifications-for-production/ /fabric-sourcing/ /fabrics/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/cotton-versus-polyester/,semantic_landing,/discover/cotton-versus-polyester/,yes,cotton vs polyester,comparison; FabStitch,informational,informational,Cotton versus polyester,Cotton versus polyester | Why cotton vs polyester changes the brief | Using cotton vs polyester on a real cloth | What to avoid with cotton vs polyester,Cotton Versus Polyester Sourcing Notes,"Cotton and polyester solve different briefs. Compare hand, moisture, durability and when to choose each, without a universal winner.",developed,distinct role,low,not_a_question_page,/media/fabrics/cotton-poplin-primary.webp,catalog_or_topic_image,Crisp fine-count cotton poplin fabric in soft folds,/collections/cotton/ /fabrics/ /marketplace/ /guides/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/silk-versus-satin/,semantic_landing,/discover/silk-versus-satin/,yes,silk vs satin,comparison; FabStitch,informational,informational,Silk versus satin,Silk versus satin | Why silk vs satin changes the brief | Using silk vs satin on a real cloth | What to avoid with silk vs satin,Silk Versus Satin for apparel sourcing,Silk is a fibre. Satin is a weave. Learn the difference before you treat them as the same luxury cloth. See how Silk Versus Satin relates to.,developed,distinct role,low,not_a_question_page,/media/fabrics/silk-chiffon-primary.webp,catalog_or_topic_image,Deep burgundy transparent silk chiffon in fluid folds,/collections/silk-sheer/ /fabrics/ /guides/ /marketplace/,Organization|CollectionPage|FAQPage|BreadcrumbList,Keep. Strengthen only when a real gap remains.
/discover/denim-versus-twill/,semantic_landing,/discover/denim-versus-twill/,yes,denim vs twill,comparison; FabStitch,informational,informational,Denim versus twill,Denim versus twill | Why denim vs twill changes the brief | Using denim vs twill on a real cloth | What to avoid with denim vs twill,Denim Versus Twill Sourcing Notes,Denim is a specific cotton twill tradition. Twill is the wider weave. See how to tell the two apart on FabStitch. See how Denim Versus Twill relates to,developed,shares structure or a parent fact with siblings,high_review,not_a_question_page,/media/fabrics/lightweight-denim-primary.webp,catalog_or_topic_image,Lightweight blue cotton denim with a fine diagonal twill,/collections/denim/ /fabrics/ /marketplace/ /guides/,Organization|CollectionPage|FAQPage|BreadcrumbList,Review for a future redirect. Not applied.
