url,category,page_type,h1,primary_keyword,secondary_keywords,search_intent,word_count,unique_content_score,similarity_risk,canonical,sitemap,incoming_links,outgoing_links,crawl_depth,image_count,alt_status,structured_data,value_class,recommended_action,reason,h2s
/discover/structured-satin-dresses/,Discover,semantic_landing,Structured Satin for Dresses,structured satin fabric for dresses,structured satin dress fabric,commercial_investigation,698,24,HIGH OVERLAP,/discover/structured-satin-dresses/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/lightweight-satin-dresses/ (76% after entity names are normalized) but the query is different (structured satin fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,What satin fabric is in practice | Dress requirements that change the shortlist | Structured as a selection filter | When satin fits dresses | How structured shows up in satin | A practical discovery path
/discover/structured-satin-fabric/,Discover,semantic_landing,Structured Satin Fabric,structured satin fabric,satin structured fabric,commercial_investigation,547,30,HIGH OVERLAP,/discover/structured-satin-fabric/,included,1,7,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/performance-satin-fabric/ (70% after entity names are normalized) but the query is different (structured satin fabric vs nearest). Text similarity alone is not treated as a duplicate.,What satin fabric is in practice | Structured as a selection filter | How structured shows up in satin | A practical discovery path | Buyer notes for satin
/discover/structured-shirt-fabric/,Discover,semantic_landing,Structured Fabric for Shirts,structured shirt fabric,structured fabric for shirts,commercial_investigation,545,28,HIGH OVERLAP,/discover/structured-shirt-fabric/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/flowy-shirt-fabric/ (72% after entity names are normalized) but the query is different (structured shirt fabric vs nearest). Text similarity alone is not treated as a duplicate.,What shirts demand from cloth | How to judge structured fabric responsibly | Structured choices for shirts | How to shortlist on FabStitch | Applying this to shirts
/discover/structured-silk-blouses/,Discover,semantic_landing,Structured Silk for Blouses,structured silk fabric for blouses,structured silk blouse fabric,commercial_investigation,708,23,HIGH OVERLAP,/discover/structured-silk-blouses/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/breathable-silk-blouses/ (77% after entity names are normalized) but the query is different (structured silk fabric for blouses vs nearest). Text similarity alone is not treated as a duplicate.,What silk fabric is in practice | Blouse requirements that change the shortlist | Structured as a selection filter | When silk fits blouses | How structured shows up in silk | A practical discovery path
/discover/structured-silk-dresses/,Discover,semantic_landing,Structured Silk for Dresses,structured silk fabric for dresses,structured silk dress fabric,commercial_investigation,739,21,HIGH OVERLAP,/discover/structured-silk-dresses/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-silk-dresses/ (79% after entity names are normalized) but the query is different (structured silk fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,Silk fabric beyond the fibre name | What dresses demand from cloth | How to judge structured fabric responsibly | Silk for dresses: selection logic | How structured shows up in silk | How to shortlist on FabStitch
/discover/structured-silk-fabric/,Discover,semantic_landing,Structured Silk Fabric,structured silk fabric,silk structured fabric,commercial_investigation,601,27,HIGH OVERLAP,/discover/structured-silk-fabric/,included,1,7,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/flowy-silk-fabric/ (73% after entity names are normalized) but the query is different (structured silk fabric vs nearest). Text similarity alone is not treated as a duplicate.,What silk fabric is in practice | Structured as a selection filter | How structured shows up in silk | A practical discovery path | Buyer notes for silk
/discover/structured-skirt-fabric/,Discover,semantic_landing,Structured Fabric for Skirts,structured skirt fabric,structured fabric for skirts,commercial_investigation,505,37,HIGH OVERLAP,/discover/structured-skirt-fabric/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/performance-skirt-fabric/ (63% after entity names are normalized) but the query is different (structured skirt fabric vs nearest). Text similarity alone is not treated as a duplicate.,What skirts demand from cloth | How to judge structured fabric responsibly | Structured choices for skirts | How to shortlist on FabStitch | Applying this to skirts | structured
/discover/structured-suit-fabric/,Discover,semantic_landing,Structured Fabric for Suits,structured suit fabric,structured fabric for suits,commercial_investigation,499,37,HIGH OVERLAP,/discover/structured-suit-fabric/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-suit-fabric/ (63% after entity names are normalized) but the query is different (structured suit fabric vs nearest). Text similarity alone is not treated as a duplicate.,Building a suit fabric brief | What “structured” should mean in a fabric brief | Structured choices for suits | From brief to inquiry | Applying this to suits | structured
/discover/structured-trouser-fabric/,Discover,semantic_landing,Structured Fabric for Trousers,structured trouser fabric,structured fabric for trousers,commercial_investigation,512,32,HIGH OVERLAP,/discover/structured-trouser-fabric/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/sheer-trouser-fabric/ (68% after entity names are normalized) but the query is different (structured trouser fabric vs nearest). Text similarity alone is not treated as a duplicate.,What trousers demand from cloth | How to judge structured fabric responsibly | Structured choices for trousers | How to shortlist on FabStitch | Applying this to trousers
/discover/structured-twill-fabric/,Discover,semantic_landing,Structured Twill Fabric,structured twill fabric,twill structured fabric,commercial_investigation,535,30,HIGH OVERLAP,/discover/structured-twill-fabric/,included,1,7,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/performance-twill-fabric/ (70% after entity names are normalized) but the query is different (structured twill fabric vs nearest). Text similarity alone is not treated as a duplicate.,What twill fabric is in practice | Structured as a selection filter | How structured shows up in twill | A practical discovery path | Buyer notes for twill
/discover/structured-twill-jackets/,Discover,semantic_landing,Structured Twill for Jackets,structured twill fabric for jackets,structured twill jacket fabric,commercial_investigation,675,23,HIGH OVERLAP,/discover/structured-twill-jackets/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/soft-twill-jackets/ (77% after entity names are normalized) but the query is different (structured twill fabric for jackets vs nearest). Text similarity alone is not treated as a duplicate.,What twill fabric is in practice | Jacket requirements that change the shortlist | Structured as a selection filter | When twill fits jackets | How structured shows up in twill | A practical discovery path
/discover/structured-twill-trousers/,Discover,semantic_landing,Structured Twill for Trousers,structured twill fabric for trousers,structured twill trouser fabric,commercial_investigation,690,23,HIGH OVERLAP,/discover/structured-twill-trousers/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/soft-twill-trousers/ (77% after entity names are normalized) but the query is different (structured twill fabric for trousers vs nearest). Text similarity alone is not treated as a duplicate.,What twill fabric is in practice | Trouser requirements that change the shortlist | Structured as a selection filter | When twill fits trousers | How structured shows up in twill | A practical discovery path
/discover/structured-twill-uniforms/,Discover,semantic_landing,Structured Twill for Uniforms,structured twill fabric for uniforms,structured twill uniform fabric,commercial_investigation,631,24,HIGH OVERLAP,/discover/structured-twill-uniforms/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/soft-twill-uniforms/ (76% after entity names are normalized) but the query is different (structured twill fabric for uniforms vs nearest). Text similarity alone is not treated as a duplicate.,What twill fabric is in practice | Uniform requirements that change the shortlist | Structured as a selection filter | When twill fits uniforms | How structured shows up in twill | A practical discovery path
/discover/structured-twill-workwear/,Discover,semantic_landing,Structured Twill for Workwear,structured twill fabric for workwear,structured twill workwear piece fabric,commercial_investigation,631,35,HIGH OVERLAP,/discover/structured-twill-workwear/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/premium-twill-workwear/ (65% after entity names are normalized) but the query is different (structured twill fabric for workwear vs nearest). Text similarity alone is not treated as a duplicate.,Twill fabric beyond the fibre name | What workwear demand from cloth | How to judge structured fabric responsibly | Twill for workwear: selection logic | How structured shows up in twill | How to shortlist on FabStitch
/discover/structured-uniform-fabric/,Discover,semantic_landing,Structured Fabric for Uniforms,structured uniform fabric,structured fabric for uniforms,commercial_investigation,474,38,HIGH OVERLAP,/discover/structured-uniform-fabric/,included,1,7,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/soft-uniform-fabric/ (62% after entity names are normalized) but the query is different (structured uniform fabric vs nearest). Text similarity alone is not treated as a duplicate.,What uniforms demand from cloth | How to judge structured fabric responsibly | Structured choices for uniforms | How to shortlist on FabStitch | Applying this to uniforms | structured
/discover/structured-velvet-dresses/,Discover,semantic_landing,Structured Velvet for Dresses,structured velvet fabric for dresses,structured velvet dress fabric,commercial_investigation,690,31,HIGH OVERLAP,/discover/structured-velvet-dresses/,included,1,11,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/premium-velvet-dresses/ (69% after entity names are normalized) but the query is different (structured velvet fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,What velvet fabric is in practice | Dress requirements that change the shortlist | Structured as a selection filter | When velvet fits dresses | How structured shows up in velvet | A practical discovery path
/discover/structured-velvet-fabric/,Discover,semantic_landing,Structured Velvet Fabric,structured velvet fabric,velvet structured fabric,commercial_investigation,544,28,HIGH OVERLAP,/discover/structured-velvet-fabric/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/sheer-velvet-fabric/ (72% after entity names are normalized) but the query is different (structured velvet fabric vs nearest). Text similarity alone is not treated as a duplicate.,Understanding velvet as a sourcing family | What “structured” should mean in a fabric brief | How structured shows up in velvet | From brief to inquiry | Buyer notes for velvet
/discover/structured-velvet-jackets/,Discover,semantic_landing,Structured Velvet for Jackets,structured velvet fabric for jackets,structured velvet jacket fabric,commercial_investigation,677,22,HIGH OVERLAP,/discover/structured-velvet-jackets/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/premium-velvet-jackets/ (78% after entity names are normalized) but the query is different (structured velvet fabric for jackets vs nearest). Text similarity alone is not treated as a duplicate.,Velvet fabric beyond the fibre name | What jackets demand from cloth | How to judge structured fabric responsibly | Velvet for jackets: selection logic | How structured shows up in velvet | How to shortlist on FabStitch
/discover/structured-viscose-blouses/,Discover,semantic_landing,Structured Viscose for Blouses,structured viscose fabric for blouses,structured viscose blouse fabric,commercial_investigation,682,22,HIGH OVERLAP,/discover/structured-viscose-blouses/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-viscose-blouses/ (78% after entity names are normalized) but the query is different (structured viscose fabric for blouses vs nearest). Text similarity alone is not treated as a duplicate.,What viscose fabric is in practice | Blouse requirements that change the shortlist | Structured as a selection filter | When viscose fits blouses | How structured shows up in viscose | A practical discovery path
/discover/structured-viscose-dresses/,Discover,semantic_landing,Structured Viscose for Dresses,structured viscose fabric for dresses,structured viscose dress fabric,commercial_investigation,713,24,HIGH OVERLAP,/discover/structured-viscose-dresses/,included,1,10,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/lightweight-viscose-dresses/ (76% after entity names are normalized) but the query is different (structured viscose fabric for dresses vs nearest). Text similarity alone is not treated as a duplicate.,Viscose fabric beyond the fibre name | What dresses demand from cloth | How to judge structured fabric responsibly | Viscose for dresses: selection logic | How structured shows up in viscose | How to shortlist on FabStitch
/discover/structured-viscose-fabric/,Discover,semantic_landing,Structured Viscose Fabric,structured viscose fabric,viscose structured fabric,commercial_investigation,562,29,HIGH OVERLAP,/discover/structured-viscose-fabric/,included,1,7,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/opaque-viscose-fabric/ (71% after entity names are normalized) but the query is different (structured viscose fabric vs nearest). Text similarity alone is not treated as a duplicate.,What viscose fabric is in practice | Structured as a selection filter | How structured shows up in viscose | A practical discovery path | Buyer notes for viscose
/discover/structured-viscose-shirts/,Discover,semantic_landing,Structured Viscose for Shirts,structured viscose fabric for shirts,structured viscose shirt fabric,commercial_investigation,726,21,HIGH OVERLAP,/discover/structured-viscose-shirts/,included,1,11,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-viscose-shirts/ (79% after entity names are normalized) but the query is different (structured viscose fabric for shirts vs nearest). Text similarity alone is not treated as a duplicate.,What viscose fabric is in practice | Shirt requirements that change the shortlist | Structured as a selection filter | When viscose fits shirts | How structured shows up in viscose | A practical discovery path
/discover/structured-wool-blazers/,Discover,semantic_landing,Structured Wool for Blazers,structured wool fabric for blazers,structured wool blazer fabric,commercial_investigation,702,22,HIGH OVERLAP,/discover/structured-wool-blazers/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/premium-wool-blazers/ (78% after entity names are normalized) but the query is different (structured wool fabric for blazers vs nearest). Text similarity alone is not treated as a duplicate.,Wool fabric beyond the fibre name | What blazers demand from cloth | How to judge structured fabric responsibly | Wool for blazers: selection logic | How structured shows up in wool | How to shortlist on FabStitch
/discover/structured-wool-coats/,Discover,semantic_landing,Structured Wool for Coats,structured wool fabric for coats,structured wool coat fabric,commercial_investigation,695,22,HIGH OVERLAP,/discover/structured-wool-coats/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-wool-coats/ (78% after entity names are normalized) but the query is different (structured wool fabric for coats vs nearest). Text similarity alone is not treated as a duplicate.,Wool fabric beyond the fibre name | What coats demand from cloth | How to judge structured fabric responsibly | Wool for coats: selection logic | How structured shows up in wool | How to shortlist on FabStitch
/discover/structured-wool-fabric/,Discover,semantic_landing,Structured Wool Fabric,structured wool fabric,wool structured fabric,commercial_investigation,588,27,HIGH OVERLAP,/discover/structured-wool-fabric/,included,1,7,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/flowy-wool-fabric/ (73% after entity names are normalized) but the query is different (structured wool fabric vs nearest). Text similarity alone is not treated as a duplicate.,Wool fabric beyond the fibre name | How to judge structured fabric responsibly | How structured shows up in wool | How to shortlist on FabStitch | Buyer notes for wool
/discover/structured-wool-jackets/,Discover,semantic_landing,Structured Wool for Jackets,structured wool fabric for jackets,structured wool jacket fabric,commercial_investigation,715,22,HIGH OVERLAP,/discover/structured-wool-jackets/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/stretch-wool-jackets/ (78% after entity names are normalized) but the query is different (structured wool fabric for jackets vs nearest). Text similarity alone is not treated as a duplicate.,Understanding wool as a sourcing family | Building a jacket fabric brief | What “structured” should mean in a fabric brief | Matching wool to a jacket silhouette | How structured shows up in wool | From brief to inquiry
/discover/structured-wool-suits/,Discover,semantic_landing,Structured Wool for Suits,structured wool fabric for suits,structured wool suit fabric,commercial_investigation,690,21,HIGH OVERLAP,/discover/structured-wool-suits/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/durable-wool-suits/ (79% after entity names are normalized) but the query is different (structured wool fabric for suits vs nearest). Text similarity alone is not treated as a duplicate.,Wool fabric beyond the fibre name | What suits demand from cloth | How to judge structured fabric responsibly | Wool for suits: selection logic | How structured shows up in wool | How to shortlist on FabStitch
/discover/structured-wool-trousers/,Discover,semantic_landing,Structured Wool for Trousers,structured wool fabric for trousers,structured wool trouser fabric,commercial_investigation,730,23,HIGH OVERLAP,/discover/structured-wool-trousers/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/breathable-wool-trousers/ (77% after entity names are normalized) but the query is different (structured wool fabric for trousers vs nearest). Text similarity alone is not treated as a duplicate.,Understanding wool as a sourcing family | Building a trouser fabric brief | What “structured” should mean in a fabric brief | Matching wool to a trouser silhouette | How structured shows up in wool | From brief to inquiry
/discover/structured-workwear-piece-fabric/,Discover,semantic_landing,Structured Fabric for Workwear,structured workwear piece fabric,structured fabric for workwear,commercial_investigation,464,39,HIGH OVERLAP,/discover/structured-workwear-piece-fabric/,included,1,8,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Template overlap with /discover/soft-workwear-piece-fabric/ (61% after entity names are normalized) but the query is different (structured workwear piece fabric vs nearest). Text similarity alone is not treated as a duplicate.,Workwear piece requirements that change the shortlist | Structured as a selection filter | Structured choices for workwear | A practical discovery path | Applying this to workwear | structured
/discover/summer-fabric-selection/,Discover,semantic_landing,Selecting fabrics for warm weather,summer fabrics,selection; FabStitch,informational,395,91,STRONG DIFFERENTIATION,/discover/summer-fabric-selection/,included,1,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,B,IMPROVE,Body stays distinct from the nearest discover:education sibling /discover/winter-fabric-selection/ (9% entity-normalized overlap). Primary keyword is not reflected in the H1.,What this means | Why it matters when sourcing | Applying summer fabrics on FabStitch | What to avoid and how to choose
/discover/thread-count-versus-construction/,Discover,semantic_landing,Why thread count is not a quality score,thread count,glossary; FabStitch,informational,450,91,STRONG DIFFERENTIATION,/discover/thread-count-versus-construction/,included,1,5,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,A,KEEP INDEXABLE,Body stays distinct from the nearest discover:education sibling /discover/how-to-evaluate-fabric-quality/ (9% entity-normalized overlap).,What this means | Why it matters when sourcing | Applying thread count on FabStitch | What to avoid and how to choose
/discover/topics/attribute/,Discover,semantic_landing,Fabric characteristic topics,fabric characteristics,fabric discovery; fabric characteristics; fabric topics,commercial_investigation,856,100,STRONG DIFFERENTIATION,/discover/topics/attribute/,included,1,12,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,No sibling in the same topical cluster. Primary keyword is not reflected in the H1. Primary keyword does not appear in the page-specific text. Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/commercial/,Discover,semantic_landing,Buying and sourcing fabric topics,"buying, sourcing & wholesale","fabric discovery; buying, sourcing & wholesale; fabric topics",commercial_investigation,979,100,STRONG DIFFERENTIATION,/discover/topics/commercial/,included,1,12,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,No sibling in the same topical cluster. Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/comparison/,Discover,semantic_landing,Fabric comparison topics,comparisons,fabric discovery; comparisons; fabric topics,commercial_investigation,2711,100,STRONG DIFFERENTIATION,/discover/topics/comparison/,included,1,35,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,No sibling in the same topical cluster. Primary keyword is not reflected in the H1. Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/construction/,Discover,semantic_landing,Weave and construction topics,weave & construction,fabric discovery; weave & construction; fabric topics,commercial_investigation,2562,100,STRONG DIFFERENTIATION,/discover/topics/construction/,included,1,36,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,No sibling in the same topical cluster. Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/education/,Discover,semantic_landing,Fabric education topics,fabric weight & education,fabric discovery; fabric weight & education; fabric topics,commercial_investigation,2665,100,STRONG DIFFERENTIATION,/discover/topics/education/,included,1,34,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,No sibling in the same topical cluster. Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material-attribute/,Discover,semantic_landing,Material characteristic topics,material characteristics,fabric discovery; material characteristics; fabric topics,commercial_investigation,6920,100,STRONG DIFFERENTIATION,/discover/topics/material-attribute/,included,3,103,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:material_attribute sibling /discover/topics/material-attribute/page/2/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material-attribute/page/2/,Discover,semantic_landing,Material characteristic topics — page 2,material characteristics,fabric discovery; material characteristics; fabric topics,commercial_investigation,6923,100,STRONG DIFFERENTIATION,/discover/topics/material-attribute/page/2/,included,2,103,3,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:material_attribute sibling /discover/topics/material-attribute/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material-attribute/page/3/,Discover,semantic_landing,Material characteristic topics — page 3,material characteristics,fabric discovery; material characteristics; fabric topics,commercial_investigation,2284,99,STRONG DIFFERENTIATION,/discover/topics/material-attribute/page/3/,included,2,35,3,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:material_attribute sibling /discover/topics/material-attribute/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material-use/,Discover,semantic_landing,Material and garment fabric topics,"shirt, dress & garment fabrics","fabric discovery; shirt, dress & garment fabrics; fabric topics",commercial_investigation,7796,100,STRONG DIFFERENTIATION,/discover/topics/material-use/,included,6,106,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:material_use sibling /discover/topics/material-use/page/2/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material-use/page/2/,Discover,semantic_landing,Material and garment fabric topics — page 2,"shirt, dress & garment fabrics","fabric discovery; shirt, dress & garment fabrics; fabric topics",commercial_investigation,7835,100,STRONG DIFFERENTIATION,/discover/topics/material-use/page/2/,included,5,106,3,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:material_use sibling /discover/topics/material-use/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material-use/page/3/,Discover,semantic_landing,Material and garment fabric topics — page 3,"shirt, dress & garment fabrics","fabric discovery; shirt, dress & garment fabrics; fabric topics",commercial_investigation,7802,100,STRONG DIFFERENTIATION,/discover/topics/material-use/page/3/,included,5,106,3,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:material_use sibling /discover/topics/material-use/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material-use/page/4/,Discover,semantic_landing,Material and garment fabric topics — page 4,"shirt, dress & garment fabrics","fabric discovery; shirt, dress & garment fabrics; fabric topics",commercial_investigation,7825,100,STRONG DIFFERENTIATION,/discover/topics/material-use/page/4/,included,5,106,3,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:material_use sibling /discover/topics/material-use/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material-use/page/5/,Discover,semantic_landing,Material and garment fabric topics — page 5,"shirt, dress & garment fabrics","fabric discovery; shirt, dress & garment fabrics; fabric topics",commercial_investigation,7820,100,STRONG DIFFERENTIATION,/discover/topics/material-use/page/5/,included,5,106,3,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:material_use sibling /discover/topics/material-use/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material-use/page/6/,Discover,semantic_landing,Material and garment fabric topics — page 6,"shirt, dress & garment fabrics","fabric discovery; shirt, dress & garment fabrics; fabric topics",commercial_investigation,566,99,STRONG DIFFERENTIATION,/discover/topics/material-use/page/6/,included,5,12,3,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:material_use sibling /discover/topics/material-use/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/material/,Discover,semantic_landing,Material fabric topics,materials,fabric discovery; materials; fabric topics,commercial_investigation,1239,100,STRONG DIFFERENTIATION,/discover/topics/material/,included,1,16,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,No sibling in the same topical cluster. Primary keyword is not reflected in the H1. Primary keyword does not appear in the page-specific text. Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/use-attribute/,Discover,semantic_landing,Use-case characteristic topics,use-case characteristics,fabric discovery; use-case characteristics; fabric topics,commercial_investigation,7208,99,STRONG DIFFERENTIATION,/discover/topics/use-attribute/,included,2,102,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:use_attribute sibling /discover/topics/use-attribute/page/2/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/use-attribute/page/2/,Discover,semantic_landing,Use-case characteristic topics — page 2,use-case characteristics,fabric discovery; use-case characteristics; fabric topics,commercial_investigation,5362,99,STRONG DIFFERENTIATION,/discover/topics/use-attribute/page/2/,included,1,76,3,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,Body stays distinct from the nearest directory:use_attribute sibling /discover/topics/use-attribute/ (100% entity-normalized overlap). Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/topics/use-case/,Discover,semantic_landing,Clothing and use-case fabric topics,clothing & use cases,fabric discovery; clothing & use cases; fabric topics,commercial_investigation,1331,100,STRONG DIFFERENTIATION,/discover/topics/use-case/,included,1,16,2,1,alt+title,Organization|CollectionPage|BreadcrumbList,B,KEEP INDEXABLE,No sibling in the same topical cluster. Directory of topic links. The pages it lists are the articles. Keep the directory indexable.,
/discover/twill-fabric/,Discover,semantic_landing,"Twill Fabric: Properties, Uses & Selection",twill fabric,twill cloth; twill weave,commercial_investigation,534,61,STRONG DIFFERENTIATION,/discover/twill-fabric/,included,69,6,3,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,A,KEEP INDEXABLE,Body stays distinct from the nearest discover:material sibling /discover/poplin-fabric/ (39% entity-normalized overlap).,What twill fabric is in practice | A practical discovery path | Twill applications and related directions | Buyer notes for twill | How to use the note
/discover/twill-jackets/,Discover,semantic_landing,Twill Fabric for Jackets,twill fabric for jackets,twill jacket fabric; jacket twill fabric,commercial_investigation,540,31,HIGH OVERLAP,/discover/twill-jackets/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Same intent and close keyword as /discover/structured-twill-jackets/. Keep this URL as the primary and merge the weaker sibling into it.,What twill fabric is in practice | Jacket requirements that change the shortlist | When twill fits jackets | A practical discovery path
/discover/twill-trousers/,Discover,semantic_landing,Twill Fabric for Trousers,twill fabric for trousers,twill trouser fabric; trouser twill fabric,commercial_investigation,555,31,HIGH OVERLAP,/discover/twill-trousers/,included,1,9,4,1,alt+title,Organization|CollectionPage|FAQPage|BreadcrumbList,C,IMPROVE,Same intent and close keyword as /discover/structured-twill-trousers/. Keep this URL as the primary and merge the weaker sibling into it.,What twill fabric is in practice | Trouser requirements that change the shortlist | When twill fits trousers | A practical discovery path
