url,page_type,cluster,current_indexable,current_noindex,canonical,sitemap_member,http_status,robots_allowed,meta_robots,x_robots,title,h1,word_count,unique_content,duplicate_risk,internal_inlinks,internal_outlinks,crawl_depth,orphan,search_intent,primary_topic,image,schema,gsc_status_if_known,recommended_index_action,reason
/discover/estimating-fabric-for-a-make/,semantic_landing,education,yes,no,/discover/estimating-fabric-for-a-make/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Estimating Fabric for a Make Sourcing Notes,Estimating fabric for a make,282,distinct_or_catalog,low,0,15,-1,yes_incomplete_graph,informational,estimate fabric quantity,/media/fabrics/cotton-poplin-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/choosing-fabric-for-manufacturing/,semantic_landing,education,yes,no,/discover/choosing-fabric-for-manufacturing/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Choosing Fabric for Manufacturing Sourcing Notes,Choosing fabric for manufacturing,274,distinct_or_catalog,low,1,15,-1,yes_incomplete_graph,informational,fabric for manufacturing,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/why-businesses-use-fabstitch/,semantic_landing,commercial,yes,no,/discover/why-businesses-use-fabstitch/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Why Businesses Use FabStitch Sourcing Notes,Why businesses use FabStitch for fabric discovery,290,distinct_or_catalog,low,1,15,-1,yes_incomplete_graph,commercial,why FabStitch,/media/fabrics/cotton-poplin-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/what-fabstitch-helps-you-discover/,semantic_landing,commercial,yes,no,/discover/what-fabstitch-helps-you-discover/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",What FabStitch Helps You Discover Sourcing Notes,What FabStitch helps buyers discover,287,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial,FabStitch fabric discovery,/media/fabrics/european-flax-linen-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/using-fabstitch-for-production-research/,semantic_landing,commercial,yes,no,/discover/using-fabstitch-for-production-research/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Using FabStitch for Production Research Use Notes,Using FabStitch to research fabrics for production,245,distinct_or_catalog,low,0,15,-1,yes_incomplete_graph,commercial,FabStitch production research,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/cotton-versus-polyester/,semantic_landing,comparison,yes,no,/discover/cotton-versus-polyester/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Cotton Versus Polyester Sourcing Notes,Cotton versus polyester,295,distinct_or_catalog,low,0,15,-1,yes_incomplete_graph,informational,cotton vs polyester,/media/fabrics/cotton-poplin-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/silk-versus-satin/,semantic_landing,comparison,yes,no,/discover/silk-versus-satin/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Silk Versus Satin for apparel sourcing,Silk versus satin,282,distinct_or_catalog,low,0,15,-1,yes_incomplete_graph,informational,silk vs satin,/media/fabrics/silk-chiffon-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/denim-versus-twill/,semantic_landing,comparison,yes,no,/discover/denim-versus-twill/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Denim Versus Twill Sourcing Notes,Denim versus twill,271,distinct_or_catalog,low,0,15,-1,yes_incomplete_graph,informational,denim vs twill,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/viscose-versus-rayon/,semantic_landing,comparison,yes,no,/discover/viscose-versus-rayon/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Viscose Versus Rayon Sourcing Notes,Viscose versus rayon,268,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,informational,viscose vs rayon,/media/fabrics/linen-viscose-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/linen-versus-cotton-for-shirts/,semantic_landing,comparison,yes,no,/discover/linen-versus-cotton-for-shirts/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Linen Versus Cotton for Shirts Sourcing Notes,Linen versus cotton for shirts,289,distinct_or_catalog,low,0,18,-1,yes_incomplete_graph,informational,linen vs cotton shirts,/media/fabrics/european-flax-linen-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/summer-fabric-selection/,semantic_landing,education,yes,no,/discover/summer-fabric-selection/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Summer Fabric Selection Sourcing Notes,Selecting fabrics for warm weather,281,distinct_or_catalog,low,0,18,-1,yes_incomplete_graph,informational,summer fabrics,/media/fabrics/european-flax-linen-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/discover/winter-fabric-selection/,semantic_landing,education,yes,no,/discover/winter-fabric-selection/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Winter Fabric Selection Sourcing Notes,Selecting fabrics for colder weather,269,distinct_or_catalog,low,0,16,-1,yes_incomplete_graph,informational,winter fabrics,/media/fabrics/lightweight-denim-primary.webp,Organization|CollectionPage|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/what-is-a-fabric-marketplace/,marketplace_support,marketplace_support,yes,no,/marketplace/what-is-a-fabric-marketplace/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",What Is a Fabric Marketplace Sourcing Notes,What a fabric marketplace is,434,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,what is a fabric marketplace,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-a-fabric-marketplace-works/,marketplace_support,marketplace_support,yes,no,/marketplace/how-a-fabric-marketplace-works/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How a Fabric Marketplace Works Sourcing Notes,How the FabStitch marketplace works,369,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,how a fabric marketplace works,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-buy-fabric/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-buy-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Buy Fabric for apparel sourcing,How to buy fabric on FabStitch,397,distinct_or_catalog,low,0,15,-1,yes_incomplete_graph,commercial_investigation,how to buy fabric on FabStitch,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-source-fabric/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-source-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Source Fabric Sourcing Notes,How to source fabric in the marketplace,346,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,how to source fabric in the marketplace,/media/fabrics/lightweight-denim-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-compare-fabrics/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-compare-fabrics/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Compare Fabrics Sourcing Notes,How to compare fabrics in the marketplace,355,distinct_or_catalog,low,0,15,-1,yes_incomplete_graph,commercial_investigation,how to compare fabrics in the marketplace,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-choose-fabric/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-choose-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Choose Fabric Sourcing Notes,How to choose a fabric from the marketplace,364,distinct_or_catalog,low,0,16,-1,yes_incomplete_graph,commercial_investigation,how to choose fabric from the marketplace,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-find-fabric-for-production/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-find-fabric-for-production/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Find Fabric for Production Sourcing Notes,How to find fabric for production,339,distinct_or_catalog,low,0,15,-1,yes_incomplete_graph,commercial_investigation,find fabric for production,/media/fabrics/lightweight-denim-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-source-fabric-for-a-clothing-brand/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-source-fabric-for-a-clothing-brand/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Fabric Sourcing for Clothing Brands Fabric Notes,How clothing brands source fabric on FabStitch,367,distinct_or_catalog,low,0,16,-1,yes_incomplete_graph,commercial_investigation,fabric marketplace for clothing brands,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-source-fabric-for-manufacturing/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-source-fabric-for-manufacturing/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Fabric Sourcing for Manufacturers Sourcing Notes,How manufacturers use the fabric marketplace,313,distinct_or_catalog,low,0,16,-1,yes_incomplete_graph,commercial_investigation,fabric marketplace for manufacturers,/media/fabrics/lightweight-denim-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/b2b-fabric-marketplace/,marketplace_support,marketplace_support,yes,no,/marketplace/b2b-fabric-marketplace/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",B2B Fabric Marketplace Sourcing Notes,Using FabStitch as a B2B fabric marketplace,336,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,B2B fabric marketplace,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/fabric-sourcing-for-apparel-production/,marketplace_support,marketplace_support,yes,no,/marketplace/fabric-sourcing-for-apparel-production/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Fabric Sourcing for Apparel Production Use Notes,Sourcing fabric for apparel production,343,distinct_or_catalog,low,0,16,-1,yes_incomplete_graph,commercial_investigation,fabric sourcing for apparel production,/media/hero-navy-jersey.jpg,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-evaluate-fabric/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-evaluate-fabric/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Evaluate Fabric Sourcing Notes,How to evaluate a fabric before you inquire,322,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,how to evaluate fabric,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-select-fabric-by-gsm/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-select-fabric-by-gsm/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Select Fabric by GSM Sourcing Notes,How to select fabric by GSM,333,distinct_or_catalog,low,0,16,-1,yes_incomplete_graph,commercial_investigation,select fabric by GSM,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-select-fabric-for-shirts/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-select-fabric-for-shirts/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Select Shirt Fabric Sourcing Notes,How to select shirt fabric,335,distinct_or_catalog,low,0,17,-1,yes_incomplete_graph,commercial_investigation,select shirt fabric,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-select-fabric-for-dresses/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-select-fabric-for-dresses/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Select Dress Fabric Sourcing Notes,How to select dress fabric,317,distinct_or_catalog,low,0,17,-1,yes_incomplete_graph,commercial_investigation,select dress fabric,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-select-fabric-for-uniforms/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-select-fabric-for-uniforms/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Select Uniform Fabric Sourcing Notes,How to select uniform fabric,337,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,select uniform fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-select-fabric-for-workwear/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-select-fabric-for-workwear/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Select Workwear Fabric Sourcing Notes,How to select workwear fabric,312,distinct_or_catalog,low,0,15,-1,yes_incomplete_graph,commercial_investigation,select workwear fabric,/media/fabrics/lightweight-denim-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-discover-fabrics/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-discover-fabrics/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Discover Fabrics Sourcing Notes,How to discover fabrics,319,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,how to discover fabrics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-filter-fabrics/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-filter-fabrics/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Filter Fabrics Sourcing Notes,How to filter fabrics,329,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,how to filter fabrics,/media/hero-navy-jersey.jpg,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-to-prepare-a-fabric-inquiry/,marketplace_support,marketplace_support,yes,no,/marketplace/how-to-prepare-a-fabric-inquiry/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How to Prepare a Fabric Inquiry Sourcing Notes,How to prepare a fabric inquiry,341,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,prepare a fabric inquiry,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/why-use-fabstitch/,marketplace_support,marketplace_support,yes,no,/marketplace/why-use-fabstitch/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Why Use FabStitch for apparel sourcing,Why businesses use the FabStitch marketplace,303,distinct_or_catalog,low,0,16,-1,yes_incomplete_graph,commercial_investigation,why use FabStitch marketplace,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/how-fabstitch-helps-buyers/,marketplace_support,marketplace_support,yes,no,/marketplace/how-fabstitch-helps-buyers/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",How FabStitch Helps Buyers Sourcing Notes,How FabStitch helps buyers discover fabrics,332,distinct_or_catalog,low,0,14,-1,yes_incomplete_graph,commercial_investigation,how FabStitch helps buyers,/media/fabrics/european-flax-linen-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE,"Distinct hub, product, guide, question, or commercial page."
/marketplace/topic-education/,marketplace_topic,education,yes,no,/marketplace/topic-education/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Marketplace education Topics Sourcing Notes,Marketplace education,1056,supporting_combination,combination_overlap,87,101,-1,yes_incomplete_graph,commercial_investigation,marketplace education marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/topic-b2b/,marketplace_topic,b2b,yes,no,/marketplace/topic-b2b/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",B2B sourcing Topics Sourcing Notes,B2B sourcing,994,supporting_combination,combination_overlap,76,90,-1,yes_incomplete_graph,commercial_investigation,b2b sourcing marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/topic-buying/,marketplace_topic,buying,yes,no,/marketplace/topic-buying/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buying guides Topics Sourcing Notes,Buying guides,1805,supporting_combination,combination_overlap,180,194,-1,yes_incomplete_graph,commercial_investigation,buying guides marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/topic-sourcing/,marketplace_topic,sourcing,yes,no,/marketplace/topic-sourcing/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Sourcing guides Topics Sourcing Notes,Sourcing guides,1084,supporting_combination,combination_overlap,91,105,-1,yes_incomplete_graph,commercial_investigation,sourcing guides marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/topic-materials/,marketplace_topic,materials,yes,no,/marketplace/topic-materials/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Materials Topics for apparel sourcing,Materials,727,supporting_combination,combination_overlap,40,54,-1,yes_incomplete_graph,commercial_investigation,materials marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/topic-comparisons/,marketplace_topic,comparisons,yes,no,/marketplace/topic-comparisons/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Comparisons Topics Sourcing Notes,Comparisons,688,supporting_combination,combination_overlap,46,60,-1,yes_incomplete_graph,commercial_investigation,comparisons marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/topic-attributes/,marketplace_topic,attributes,yes,no,/marketplace/topic-attributes/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Attributes Topics for apparel sourcing,Attributes,1227,supporting_combination,combination_overlap,240,254,-1,yes_incomplete_graph,commercial_investigation,attributes marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/topic-weight/,marketplace_topic,weight,yes,no,/marketplace/topic-weight/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",GSM and weight Topics Sourcing Notes,GSM and weight,1152,supporting_combination,combination_overlap,90,104,-1,yes_incomplete_graph,commercial_investigation,gsm and weight marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/topic-use-cases/,marketplace_topic,use-cases,yes,no,/marketplace/topic-use-cases/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Use cases Topics for apparel sourcing,Use cases,665,supporting_combination,combination_overlap,30,44,-1,yes_incomplete_graph,commercial_investigation,use cases marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/topic-buyers/,marketplace_topic,buyers,yes,no,/marketplace/topic-buyers/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Buyer types Topics Sourcing Notes,Buyer types,1163,supporting_combination,combination_overlap,110,124,-1,yes_incomplete_graph,commercial_investigation,buyer types marketplace topics,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-shirts/,marketplace_topic,education,yes,no,/marketplace/source-cotton-for-shirts/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Shirts Sourcing Notes,How to source cotton for shirts,228,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source cotton for shirts,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-dresses/,marketplace_topic,b2b,yes,no,/marketplace/source-cotton-for-dresses/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Dresses Sourcing Notes,How to source cotton for dresses,230,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source cotton for dresses,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-trousers/,marketplace_topic,education,yes,no,/marketplace/source-cotton-for-trousers/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Trousers Sourcing Notes,How to source cotton for trousers,232,supporting_combination,combination_overlap,2,18,-1,yes_incomplete_graph,commercial_investigation,source cotton for trousers,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-jackets/,marketplace_topic,sourcing,yes,no,/marketplace/source-cotton-for-jackets/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Jackets Sourcing Notes,How to source cotton for jackets,218,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source cotton for jackets,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-coats/,marketplace_topic,education,yes,no,/marketplace/source-cotton-for-coats/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Coats Sourcing Notes,How to source cotton for coats,229,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source cotton for coats,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
/marketplace/source-cotton-for-suits/,marketplace_topic,sourcing,yes,no,/marketplace/source-cotton-for-suits/,yes,local_registry_assumed_200,yes,"index,follow","index,follow_on_clean_urls",Source Cotton for Suits Sourcing Notes,How to source cotton for suits,221,supporting_combination,combination_overlap,2,17,-1,yes_incomplete_graph,commercial_investigation,source cotton for suits,/media/fabrics/cotton-poplin-primary.webp,Organization|Article|FAQPage|BreadcrumbList,discovered_not_indexed_bulk_likely,KEEP_INDEXABLE_SUPPORTING,Supporting combination page; do not expand pattern; parent hub owns head term.
